fotograma,tipo_oggetto,confianza,identificador_tracking,x1,y1,x2,y2,matrícula_en_su_caso,confianza_matricula,mx1,my1,mx2,my2,texto_matricula
537,person,0.67,person_22,648,270,685,404,no,0,0,0,0,0,
537,person,0.67,person_16,690,272,734,409,no,0,0,0,0,0,
538,car,0.57,car_34,1264,309,1325,354,no,0,0,0,0,0,
538,car,0.64,car_48,1123,304,1186,349,no,0,0,0,0,0,
538,person,0.60,person_9,853,282,895,374,no,0,0,0,0,0,
538,person,0.64,person_22,650,270,687,404,no,0,0,0,0,0,
538,person,0.66,person_16,692,272,734,409,no,0,0,0,0,0,
539,car,0.45,car_34,1265,309,1324,354,no,0,0,0,0,0,
539,car,0.66,car_48,1122,304,1187,349,no,0,0,0,0,0,
539,person,0.58,person_9,854,283,897,375,no,0,0,0,0,0,
539,person,0.58,person_22,651,271,688,403,no,0,0,0,0,0,
539,person,0.71,person_16,694,272,734,409,no,0,0,0,0,0,
540,car,0.46,car_34,1265,309,1325,353,no,0,0,0,0,0,
540,car,0.64,car_48,1122,304,1189,349,no,0,0,0,0,0,
540,person,0.51,person_9,854,283,898,376,no,0,0,0,0,0,
540,person,0.52,person_22,652,272,690,403,no,0,0,0,0,0,
540,person,0.70,person_16,697,272,735,408,no,0,0,0,0,0,
541,car,0.62,car_48,1124,304,1189,349,no,0,0,0,0,0,
541,person,0.61,person_9,856,284,899,376,no,0,0,0,0,0,
541,person,0.51,person_22,656,274,692,402,no,0,0,0,0,0,
541,person,0.68,person_16,697,270,738,406,no,0,0,0,0,0,
542,car,0.63,car_48,1125,305,1189,350,no,0,0,0,0,0,
542,person,0.61,person_9,858,284,900,376,no,0,0,0,0,0,
542,person,0.49,person_22,659,276,694,403,no,0,0,0,0,0,
542,person,0.66,person_16,699,269,740,406,no,0,0,0,0,0,
543,car,0.65,car_48,1124,304,1189,350,no,0,0,0,0,0,
543,person,0.59,person_9,861,285,900,374,no,0,0,0,0,0,
543,person,0.59,person_22,665,273,697,403,no,0,0,0,0,0,
543,person,0.63,person_16,701,269,743,406,no,0,0,0,0,0,
544,car,0.65,car_48,1126,304,1189,350,no,0,0,0,0,0,
544,person,0.59,person_9,862,286,900,371,no,0,0,0,0,0,
544,person,0.45,person_22,669,272,697,403,no,0,0,0,0,0,
544,person,0.65,person_16,701,268,744,406,no,0,0,0,0,0,
545,car,0.65,car_48,1127,305,1190,350,no,0,0,0,0,0,
545,person,0.59,person_9,862,285,901,371,no,0,0,0,0,0,
545,person,0.51,person_22,671,272,699,403,no,0,0,0,0,0,
545,person,0.62,person_16,702,269,745,406,no,0,0,0,0,0,
546,car,0.65,car_48,1127,305,1191,351,no,0,0,0,0,0,
546,person,0.56,person_9,863,285,901,371,no,0,0,0,0,0,
546,person,0.50,person_22,672,272,702,403,no,0,0,0,0,0,
546,person,0.63,person_16,703,269,745,406,no,0,0,0,0,0,
547,car,0.64,car_48,1128,305,1192,351,no,0,0,0,0,0,
547,person,0.57,person_9,864,285,902,373,no,0,0,0,0,0,
547,person,0.51,person_22,673,271,703,402,no,0,0,0,0,0,
547,person,0.63,person_16,704,269,746,405,no,0,0,0,0,0,
548,car,0.65,car_48,1131,305,1192,351,no,0,0,0,0,0,
548,person,0.55,person_9,863,285,902,374,no,0,0,0,0,0,
548,person,0.58,person_22,674,271,705,401,no,0,0,0,0,0,
548,person,0.67,person_16,706,269,746,406,no,0,0,0,0,0,
549,car,0.66,car_48,1132,305,1192,351,no,0,0,0,0,0,
549,person,0.59,person_9,865,285,902,373,no,0,0,0,0,0,
549,person,0.61,person_22,674,271,706,402,no,0,0,0,0,0,
549,person,0.68,person_16,708,270,746,406,no,0,0,0,0,0,
550,car,0.66,car_48,1132,304,1192,351,no,0,0,0,0,0,
550,person,0.55,person_9,864,285,906,375,no,0,0,0,0,0,
550,person,0.59,person_22,675,271,706,402,no,0,0,0,0,0,
550,person,0.65,person_16,709,269,747,407,no,0,0,0,0,0,
551,car,0.67,car_48,1133,304,1192,351,no,0,0,0,0,0,
551,person,0.56,person_9,864,284,907,376,no,0,0,0,0,0,
551,person,0.62,person_22,675,270,707,402,no,0,0,0,0,0,
551,person,0.64,person_16,710,270,748,406,no,0,0,0,0,0,
552,car,0.69,car_48,1133,303,1192,351,no,0,0,0,0,0,
552,person,0.56,person_9,866,285,904,376,no,0,0,0,0,0,
552,person,0.65,person_22,675,270,708,402,no,0,0,0,0,0,
552,person,0.63,person_16,712,271,749,407,no,0,0,0,0,0,
553,car,0.69,car_48,1132,303,1192,351,no,0,0,0,0,0,
553,person,0.59,person_9,866,284,903,376,no,0,0,0,0,0,
553,person,0.59,person_22,677,270,708,402,no,0,0,0,0,0,
553,person,0.65,person_16,712,271,749,407,no,0,0,0,0,0,
554,car,0.70,car_48,1132,303,1192,351,no,0,0,0,0,0,
554,person,0.58,person_9,867,284,903,376,no,0,0,0,0,0,
554,person,0.60,person_22,678,270,709,402,no,0,0,0,0,0,
554,person,0.61,person_16,713,271,751,406,no,0,0,0,0,0,
555,car,0.70,car_48,1133,303,1192,351,no,0,0,0,0,0,
555,person,0.57,person_9,868,284,903,376,no,0,0,0,0,0,
555,person,0.56,person_22,678,271,709,402,no,0,0,0,0,0,
555,person,0.60,person_16,713,271,753,406,no,0,0,0,0,0,
556,car,0.70,car_48,1133,303,1192,351,no,0,0,0,0,0,
556,person,0.55,person_9,869,285,905,377,no,0,0,0,0,0,
556,person,0.55,person_22,679,272,709,402,no,0,0,0,0,0,
556,person,0.61,person_16,713,271,754,405,no,0,0,0,0,0,
557,car,0.69,car_48,1134,303,1192,351,no,0,0,0,0,0,
557,person,0.58,person_9,871,286,907,377,no,0,0,0,0,0,
557,person,0.52,person_22,680,273,710,402,no,0,0,0,0,0,
557,person,0.59,person_16,714,271,756,405,no,0,0,0,0,0,
558,car,0.68,car_48,1134,303,1192,351,no,0,0,0,0,0,
558,person,0.61,person_9,871,286,909,376,no,0,0,0,0,0,
558,person,0.52,person_22,680,273,714,403,no,0,0,0,0,0,
558,person,0.56,person_16,718,271,758,405,no,0,0,0,0,0,
559,car,0.67,car_48,1134,303,1191,351,no,0,0,0,0,0,
559,person,0.63,person_9,871,287,910,376,no,0,0,0,0,0,
559,person,0.51,person_22,680,274,717,404,no,0,0,0,0,0,
559,person,0.59,person_16,721,270,760,405,no,0,0,0,0,0,
560,car,0.67,car_48,1134,303,1192,352,no,0,0,0,0,0,
560,person,0.55,person_9,873,288,909,377,no,0,0,0,0,0,
560,person,0.52,person_22,682,278,720,401,no,0,0,0,0,0,
560,person,0.59,person_16,724,270,760,406,no,0,0,0,0,0,
561,car,0.66,car_48,1135,304,1192,352,no,0,0,0,0,0,
561,person,0.50,person_9,874,289,908,375,no,0,0,0,0,0,
561,person,0.43,person_22,682,277,721,404,no,0,0,0,0,0,
561,person,0.57,person_16,725,271,759,406,no,0,0,0,0,0,
562,car,0.67,car_48,1136,304,1192,352,no,0,0,0,0,0,
562,person,0.45,person_9,874,289,908,373,no,0,0,0,0,0,
562,person,0.59,person_16,725,270,762,406,no,0,0,0,0,0,
563,car,0.67,car_48,1136,304,1192,353,no,0,0,0,0,0,
563,person,0.50,person_9,874,289,909,373,no,0,0,0,0,0,
563,person,0.54,person_16,725,267,765,401,no,0,0,0,0,0,
563,person,0.49,person_22,685,275,724,403,no,0,0,0,0,0,
564,car,0.68,car_48,1137,305,1192,353,no,0,0,0,0,0,
564,person,0.50,person_9,874,288,909,372,no,0,0,0,0,0,
564,person,0.59,person_16,725,266,766,404,no,0,0,0,0,0,
564,person,0.52,person_22,685,274,724,403,no,0,0,0,0,0,
565,car,0.69,car_48,1138,305,1192,353,no,0,0,0,0,0,
565,person,0.51,person_9,874,289,910,372,no,0,0,0,0,0,
565,person,0.57,person_16,728,266,766,404,no,0,0,0,0,0,
565,person,0.62,person_22,686,276,725,400,no,0,0,0,0,0,
566,car,0.70,car_48,1139,305,1192,353,no,0,0,0,0,0,
566,person,0.48,person_9,874,289,911,372,no,0,0,0,0,0,
566,person,0.61,person_16,730,267,767,404,no,0,0,0,0,0,
566,person,0.60,person_22,687,274,727,401,no,0,0,0,0,0,
567,car,0.70,car_48,1139,305,1192,353,no,0,0,0,0,0,
567,person,0.48,person_9,874,289,912,374,no,0,0,0,0,0,
567,person,0.63,person_16,730,268,769,404,no,0,0,0,0,0,
567,person,0.58,person_22,688,273,728,402,no,0,0,0,0,0,
568,car,0.70,car_48,1139,305,1193,353,no,0,0,0,0,0,
568,person,0.52,person_9,874,289,913,375,no,0,0,0,0,0,
568,person,0.61,person_16,731,269,770,405,no,0,0,0,0,0,
568,person,0.55,person_22,689,272,729,402,no,0,0,0,0,0,
569,car,0.71,car_48,1139,306,1193,353,no,0,0,0,0,0,
569,person,0.57,person_9,874,289,914,375,no,0,0,0,0,0,
569,person,0.61,person_16,732,269,770,405,no,0,0,0,0,0,
569,person,0.57,person_22,690,272,730,402,no,0,0,0,0,0,
570,car,0.71,car_48,1139,306,1193,353,no,0,0,0,0,0,
570,person,0.62,person_9,874,290,915,376,no,0,0,0,0,0,
570,person,0.63,person_16,733,269,772,406,no,0,0,0,0,0,
570,person,0.61,person_22,690,271,730,402,no,0,0,0,0,0,
571,car,0.71,car_48,1140,306,1193,353,no,0,0,0,0,0,
571,person,0.65,person_9,875,290,915,375,no,0,0,0,0,0,
571,person,0.64,person_16,733,269,772,405,no,0,0,0,0,0,
571,person,0.64,person_22,691,271,731,402,no,0,0,0,0,0,
572,car,0.71,car_48,1140,306,1194,354,no,0,0,0,0,0,
572,person,0.66,person_9,875,290,916,375,no,0,0,0,0,0,
572,person,0.65,person_16,733,268,772,405,no,0,0,0,0,0,
572,person,0.70,person_22,691,271,731,401,no,0,0,0,0,0,
573,car,0.71,car_48,1141,306,1194,354,no,0,0,0,0,0,
573,person,0.66,person_9,874,290,916,374,no,0,0,0,0,0,
573,person,0.68,person_16,734,268,773,404,no,0,0,0,0,0,
573,person,0.73,person_22,691,271,731,401,no,0,0,0,0,0,
574,car,0.70,car_48,1141,306,1194,354,no,0,0,0,0,0,
574,person,0.65,person_9,874,291,917,374,no,0,0,0,0,0,
574,person,0.67,person_16,735,268,774,404,no,0,0,0,0,0,
574,person,0.71,person_22,691,270,732,401,no,0,0,0,0,0,
575,car,0.70,car_48,1141,306,1194,354,no,0,0,0,0,0,
575,person,0.66,person_9,875,290,917,375,no,0,0,0,0,0,
575,person,0.66,person_16,735,268,774,403,no,0,0,0,0,0,
575,person,0.70,person_22,691,269,732,401,no,0,0,0,0,0,
576,car,0.69,car_48,1142,305,1194,354,no,0,0,0,0,0,
576,person,0.62,person_9,875,291,917,375,no,0,0,0,0,0,
576,person,0.68,person_16,735,268,775,403,no,0,0,0,0,0,
576,person,0.69,person_22,691,269,732,401,no,0,0,0,0,0,
577,car,0.66,car_48,1142,305,1194,354,no,0,0,0,0,0,
577,person,0.68,person_9,875,290,917,374,no,0,0,0,0,0,
577,person,0.70,person_16,735,270,775,402,no,0,0,0,0,0,
577,person,0.70,person_22,692,269,732,401,no,0,0,0,0,0,
578,car,0.64,car_48,1143,305,1193,354,no,0,0,0,0,0,
578,person,0.66,person_9,876,290,917,373,no,0,0,0,0,0,
578,person,0.68,person_16,736,271,777,402,no,0,0,0,0,0,
578,person,0.71,person_22,693,270,732,400,no,0,0,0,0,0,
579,car,0.64,car_48,1143,304,1193,353,no,0,0,0,0,0,
579,person,0.70,person_9,877,290,918,374,no,0,0,0,0,0,
579,person,0.69,person_16,736,272,778,402,no,0,0,0,0,0,
579,person,0.68,person_22,694,270,732,400,no,0,0,0,0,0,
580,car,0.63,car_48,1143,304,1194,353,no,0,0,0,0,0,
580,person,0.70,person_9,878,290,919,374,no,0,0,0,0,0,
580,person,0.65,person_16,737,272,779,401,no,0,0,0,0,0,
580,person,0.65,person_22,696,269,733,400,no,0,0,0,0,0,
581,car,0.63,car_48,1143,304,1194,353,no,0,0,0,0,0,
581,person,0.66,person_9,878,291,919,373,no,0,0,0,0,0,
581,person,0.66,person_16,737,272,780,401,no,0,0,0,0,0,
581,person,0.63,person_22,697,270,733,400,no,0,0,0,0,0,
582,car,0.63,car_48,1143,304,1194,353,no,0,0,0,0,0,
582,person,0.67,person_9,878,291,918,374,no,0,0,0,0,0,
582,person,0.68,person_16,738,272,781,400,no,0,0,0,0,0,
582,person,0.60,person_22,698,270,734,400,no,0,0,0,0,0,
583,car,0.64,car_48,1143,304,1194,353,no,0,0,0,0,0,
583,person,0.71,person_9,878,291,917,376,no,0,0,0,0,0,
583,person,0.67,person_16,740,271,782,400,no,0,0,0,0,0,
583,person,0.56,person_22,699,270,736,400,no,0,0,0,0,0,
584,car,0.64,car_48,1143,304,1194,353,no,0,0,0,0,0,
584,person,0.69,person_9,879,291,918,376,no,0,0,0,0,0,
584,person,0.64,person_16,744,271,783,400,no,0,0,0,0,0,
584,person,0.54,person_22,699,271,738,401,no,0,0,0,0,0,
585,car,0.64,car_48,1143,304,1194,353,no,0,0,0,0,0,
585,person,0.67,person_9,880,290,920,375,no,0,0,0,0,0,
585,person,0.60,person_16,746,272,784,401,no,0,0,0,0,0,
585,person,0.61,person_22,699,271,740,401,no,0,0,0,0,0,
586,car,0.63,car_48,1143,304,1194,354,no,0,0,0,0,0,
586,person,0.67,person_9,881,289,921,374,no,0,0,0,0,0,
586,person,0.64,person_16,746,272,787,401,no,0,0,0,0,0,
586,person,0.59,person_22,699,272,741,402,no,0,0,0,0,0,
587,car,0.63,car_48,1143,304,1194,354,no,0,0,0,0,0,
587,person,0.65,person_9,881,290,920,374,no,0,0,0,0,0,
587,person,0.66,person_16,747,272,789,402,no,0,0,0,0,0,
587,person,0.64,person_22,701,273,743,402,no,0,0,0,0,0,
588,car,0.64,car_48,1143,304,1194,354,no,0,0,0,0,0,
588,person,0.62,person_9,882,290,920,374,no,0,0,0,0,0,
588,person,0.64,person_16,748,274,790,402,no,0,0,0,0,0,
588,person,0.63,person_22,702,274,746,402,no,0,0,0,0,0,
589,car,0.64,car_48,1143,303,1193,354,no,0,0,0,0,0,
589,person,0.62,person_9,882,291,921,373,no,0,0,0,0,0,
589,person,0.65,person_16,751,275,793,401,no,0,0,0,0,0,
589,person,0.64,person_22,703,274,748,402,no,0,0,0,0,0,
590,car,0.64,car_48,1143,303,1193,354,no,0,0,0,0,0,
590,person,0.59,person_9,882,291,921,373,no,0,0,0,0,0,
590,person,0.62,person_16,752,276,793,402,no,0,0,0,0,0,
590,person,0.55,person_22,705,275,750,402,no,0,0,0,0,0,
591,car,0.64,car_48,1143,303,1193,354,no,0,0,0,0,0,
591,person,0.56,person_9,885,290,922,373,no,0,0,0,0,0,
591,person,0.63,person_16,753,276,794,402,no,0,0,0,0,0,
591,person,0.59,person_22,707,276,750,402,no,0,0,0,0,0,
592,car,0.64,car_48,1143,303,1193,354,no,0,0,0,0,0,
592,person,0.59,person_9,886,289,922,373,no,0,0,0,0,0,
592,person,0.65,person_16,754,276,793,402,no,0,0,0,0,0,
592,person,0.60,person_22,709,276,750,400,no,0,0,0,0,0,
593,car,0.64,car_48,1143,303,1193,354,no,0,0,0,0,0,
593,person,0.56,person_9,887,289,922,373,no,0,0,0,0,0,
593,person,0.61,person_16,755,277,794,402,no,0,0,0,0,0,
593,person,0.61,person_22,710,275,750,399,no,0,0,0,0,0,
594,car,0.65,car_48,1143,303,1193,354,no,0,0,0,0,0,
594,person,0.49,person_9,887,290,922,373,no,0,0,0,0,0,
594,person,0.63,person_16,756,277,795,402,no,0,0,0,0,0,
594,person,0.61,person_22,711,274,751,399,no,0,0,0,0,0,
595,car,0.66,car_48,1143,303,1193,354,no,0,0,0,0,0,
595,person,0.48,person_9,887,290,922,373,no,0,0,0,0,0,
595,person,0.65,person_16,756,276,796,402,no,0,0,0,0,0,
595,person,0.62,person_22,711,273,752,399,no,0,0,0,0,0,
596,car,0.66,car_48,1143,303,1193,354,no,0,0,0,0,0,
596,person,0.51,person_9,888,290,922,373,no,0,0,0,0,0,
596,person,0.67,person_16,756,276,797,402,no,0,0,0,0,0,
596,person,0.63,person_22,712,272,753,398,no,0,0,0,0,0,
597,car,0.66,car_48,1143,303,1193,355,no,0,0,0,0,0,
597,person,0.54,person_9,887,290,922,374,no,0,0,0,0,0,
597,person,0.69,person_16,757,275,798,402,no,0,0,0,0,0,
597,person,0.63,person_22,713,271,754,399,no,0,0,0,0,0,
598,car,0.67,car_48,1143,303,1193,355,no,0,0,0,0,0,
598,person,0.56,person_9,887,290,922,375,no,0,0,0,0,0,
598,person,0.72,person_16,758,274,798,401,no,0,0,0,0,0,
598,person,0.66,person_22,714,270,755,400,no,0,0,0,0,0,
599,car,0.67,car_48,1143,304,1193,355,no,0,0,0,0,0,
599,person,0.52,person_9,887,290,922,374,no,0,0,0,0,0,
599,person,0.71,person_16,758,273,798,401,no,0,0,0,0,0,
599,person,0.66,person_22,715,269,755,400,no,0,0,0,0,0,
600,car,0.67,car_48,1142,304,1193,355,no,0,0,0,0,0,
600,person,0.47,person_9,887,290,922,374,no,0,0,0,0,0,
600,person,0.68,person_16,758,273,798,401,no,0,0,0,0,0,
600,person,0.67,person_22,716,269,755,399,no,0,0,0,0,0,
601,car,0.68,car_48,1143,305,1194,355,no,0,0,0,0,0,
601,person,0.43,person_9,887,289,922,373,no,0,0,0,0,0,
601,person,0.65,person_16,759,272,799,397,no,0,0,0,0,0,
601,person,0.67,person_22,717,270,756,399,no,0,0,0,0,0,
602,car,0.67,car_48,1142,305,1194,355,no,0,0,0,0,0,
602,person,0.41,person_9,888,288,922,373,no,0,0,0,0,0,
602,person,0.65,person_16,760,273,800,395,no,0,0,0,0,0,
602,person,0.68,person_22,718,269,756,399,no,0,0,0,0,0,
603,car,0.68,car_48,1142,305,1194,355,no,0,0,0,0,0,
603,person,0.47,person_9,888,287,922,373,no,0,0,0,0,0,
603,person,0.67,person_16,760,273,802,394,no,0,0,0,0,0,
603,person,0.67,person_22,720,269,756,399,no,0,0,0,0,0,
604,car,0.68,car_48,1142,305,1194,355,no,0,0,0,0,0,
604,person,0.54,person_9,889,287,923,372,no,0,0,0,0,0,
604,person,0.69,person_16,761,273,803,394,no,0,0,0,0,0,
604,person,0.67,person_22,721,269,757,400,no,0,0,0,0,0,
605,car,0.68,car_48,1141,305,1194,355,no,0,0,0,0,0,
605,person,0.57,person_9,890,286,924,371,no,0,0,0,0,0,
605,person,0.73,person_16,762,274,805,394,no,0,0,0,0,0,
605,person,0.67,person_22,723,269,757,400,no,0,0,0,0,0,
605,person,0.43,person_50,767,271,815,401,no,0,0,0,0,0,
606,car,0.69,car_48,1141,305,1194,355,no,0,0,0,0,0,
606,person,0.56,person_9,891,286,924,371,no,0,0,0,0,0,
606,person,0.74,person_16,762,274,805,394,no,0,0,0,0,0,
606,person,0.66,person_22,724,268,757,399,no,0,0,0,0,0,
606,person,0.41,person_50,768,271,815,401,no,0,0,0,0,0,
607,car,0.70,car_48,1141,305,1194,356,no,0,0,0,0,0,
607,person,0.54,person_9,892,287,923,371,no,0,0,0,0,0,
607,person,0.70,person_16,763,273,805,393,no,0,0,0,0,0,
607,person,0.63,person_22,726,268,757,398,no,0,0,0,0,0,
607,person,0.44,person_50,769,270,815,400,no,0,0,0,0,0,
608,car,0.70,car_48,1141,305,1194,356,no,0,0,0,0,0,
608,person,0.52,person_9,893,287,924,371,no,0,0,0,0,0,
608,person,0.68,person_16,764,274,805,393,no,0,0,0,0,0,
608,person,0.64,person_22,726,268,758,397,no,0,0,0,0,0,
609,car,0.70,car_48,1141,305,1195,356,no,0,0,0,0,0,
609,person,0.49,person_9,894,287,924,372,no,0,0,0,0,0,
609,person,0.64,person_16,766,273,805,394,no,0,0,0,0,0,
609,person,0.62,person_22,727,268,760,397,no,0,0,0,0,0,
610,car,0.70,car_48,1141,305,1195,356,no,0,0,0,0,0,
610,person,0.50,person_9,894,287,924,372,no,0,0,0,0,0,
610,person,0.60,person_16,769,274,805,395,no,0,0,0,0,0,
610,person,0.61,person_22,726,267,763,395,no,0,0,0,0,0,
611,car,0.71,car_48,1141,305,1195,356,no,0,0,0,0,0,
611,person,0.41,person_9,894,287,923,373,no,0,0,0,0,0,
611,person,0.60,person_16,770,274,806,395,no,0,0,0,0,0,
611,person,0.61,person_22,726,266,765,393,no,0,0,0,0,0,
612,car,0.71,car_48,1140,305,1195,356,no,0,0,0,0,0,
612,person,0.63,person_16,770,273,809,397,no,0,0,0,0,0,
612,person,0.56,person_22,727,267,767,395,no,0,0,0,0,0,
613,car,0.71,car_48,1139,305,1196,356,no,0,0,0,0,0,
613,person,0.66,person_16,772,274,813,398,no,0,0,0,0,0,
613,person,0.56,person_22,726,269,769,394,no,0,0,0,0,0,
614,car,0.72,car_48,1138,305,1196,356,no,0,0,0,0,0,
614,person,0.67,person_16,775,274,816,398,no,0,0,0,0,0,
614,person,0.59,person_22,726,270,771,394,no,0,0,0,0,0,
615,car,0.72,car_48,1138,304,1196,356,no,0,0,0,0,0,
615,person,0.68,person_16,776,277,817,397,no,0,0,0,0,0,
615,person,0.58,person_22,727,272,773,394,no,0,0,0,0,0,
616,car,0.71,car_48,1137,304,1196,356,no,0,0,0,0,0,
616,person,0.69,person_16,778,277,818,397,no,0,0,0,0,0,
616,person,0.64,person_22,728,272,774,394,no,0,0,0,0,0,
616,person,0.40,person_9,898,287,929,373,no,0,0,0,0,0,
617,car,0.71,car_48,1137,304,1196,356,no,0,0,0,0,0,
617,person,0.68,person_16,778,278,820,397,no,0,0,0,0,0,
617,person,0.60,person_22,729,272,774,395,no,0,0,0,0,0,
617,person,0.50,person_9,898,287,930,373,no,0,0,0,0,0,
618,car,0.70,car_48,1137,304,1195,356,no,0,0,0,0,0,
618,person,0.68,person_16,779,279,820,397,no,0,0,0,0,0,
618,person,0.62,person_22,731,273,774,395,no,0,0,0,0,0,
618,person,0.51,person_9,899,287,931,373,no,0,0,0,0,0,
619,car,0.70,car_48,1137,305,1196,355,no,0,0,0,0,0,
619,person,0.66,person_16,779,281,820,396,no,0,0,0,0,0,
619,person,0.64,person_22,734,273,774,395,no,0,0,0,0,0,
619,person,0.55,person_9,898,287,932,372,no,0,0,0,0,0,
620,car,0.69,car_48,1137,304,1196,355,no,0,0,0,0,0,
620,person,0.65,person_16,779,279,821,397,no,0,0,0,0,0,
620,person,0.63,person_22,735,274,775,396,no,0,0,0,0,0,
620,person,0.55,person_9,898,287,932,371,no,0,0,0,0,0,
621,car,0.69,car_48,1137,305,1196,355,no,0,0,0,0,0,
621,person,0.66,person_16,780,277,822,398,no,0,0,0,0,0,
621,person,0.62,person_22,736,273,776,396,no,0,0,0,0,0,
621,person,0.54,person_9,898,287,932,372,no,0,0,0,0,0,
622,car,0.69,car_48,1137,305,1196,355,no,0,0,0,0,0,
622,person,0.65,person_16,780,275,822,398,no,0,0,0,0,0,
622,person,0.62,person_22,738,274,777,394,no,0,0,0,0,0,
622,person,0.52,person_9,898,287,932,372,no,0,0,0,0,0,
623,car,0.69,car_48,1137,305,1196,355,no,0,0,0,0,0,
623,person,0.64,person_16,780,274,822,397,no,0,0,0,0,0,
623,person,0.63,person_22,739,275,778,393,no,0,0,0,0,0,
623,person,0.55,person_9,898,287,932,373,no,0,0,0,0,0,
624,car,0.70,car_48,1137,304,1196,356,no,0,0,0,0,0,
624,person,0.65,person_16,781,275,822,397,no,0,0,0,0,0,
624,person,0.63,person_22,738,275,778,393,no,0,0,0,0,0,
624,person,0.54,person_9,898,287,932,373,no,0,0,0,0,0,
625,car,0.70,car_48,1135,303,1197,356,no,0,0,0,0,0,
625,person,0.66,person_16,781,275,822,396,no,0,0,0,0,0,
625,person,0.67,person_22,740,275,779,392,no,0,0,0,0,0,
625,person,0.40,person_9,899,289,931,373,no,0,0,0,0,0,
626,car,0.71,car_48,1134,303,1197,357,no,0,0,0,0,0,
626,person,0.67,person_16,782,275,822,396,no,0,0,0,0,0,
626,person,0.70,person_22,742,273,779,392,no,0,0,0,0,0,
627,car,0.71,car_48,1135,303,1197,357,no,0,0,0,0,0,
627,car,0.47,car_52,1790,397,1919,568,no,0,0,0,0,0,
627,person,0.68,person_16,782,275,822,394,no,0,0,0,0,0,
627,person,0.71,person_22,743,272,779,392,no,0,0,0,0,0,
628,car,0.71,car_48,1135,303,1197,358,no,0,0,0,0,0,
628,car,0.57,car_52,1776,395,1920,564,no,0,0,0,0,0,
628,person,0.69,person_16,783,275,823,394,no,0,0,0,0,0,
628,person,0.71,person_22,744,271,780,391,no,0,0,0,0,0,
629,car,0.72,car_48,1135,303,1197,358,no,0,0,0,0,0,
629,car,0.72,car_52,1754,371,1918,562,no,0,0,0,0,0,
629,person,0.68,person_16,783,275,823,392,no,0,0,0,0,0,
629,person,0.70,person_22,746,270,780,391,no,0,0,0,0,0,
630,car,0.72,car_48,1135,303,1197,358,no,0,0,0,0,0,
630,car,0.79,car_52,1733,356,1917,560,no,0,0,0,0,0,
630,car,0.42,car_53,984,304,1051,338,no,0,0,0,0,0,
630,person,0.70,person_16,783,275,823,391,no,0,0,0,0,0,
630,person,0.69,person_22,747,270,780,391,no,0,0,0,0,0,
630,person,0.41,person_9,899,288,931,373,no,0,0,0,0,0,
631,car,0.72,car_48,1135,303,1197,359,no,0,0,0,0,0,
631,car,0.82,car_52,1715,347,1917,560,no,0,0,0,0,0,
631,car,0.42,car_53,985,304,1050,338,no,0,0,0,0,0,
631,person,0.71,person_16,784,275,824,392,no,0,0,0,0,0,
631,person,0.69,person_22,747,270,780,391,no,0,0,0,0,0,
632,car,0.72,car_48,1135,303,1197,359,no,0,0,0,0,0,
632,car,0.85,car_52,1694,340,1918,561,no,0,0,0,0,0,
632,person,0.73,person_16,784,276,824,392,no,0,0,0,0,0,
632,person,0.67,person_22,748,270,781,392,no,0,0,0,0,0,
633,car,0.73,car_48,1136,302,1197,360,no,0,0,0,0,0,
633,car,0.84,car_52,1678,336,1918,561,no,0,0,0,0,0,
633,person,0.74,person_16,785,277,824,390,no,0,0,0,0,0,
633,person,0.66,person_22,749,270,781,391,no,0,0,0,0,0,
634,car,0.73,car_48,1136,303,1197,360,no,0,0,0,0,0,
634,car,0.84,car_52,1660,331,1919,557,no,0,0,0,0,0,
634,person,0.72,person_16,785,278,825,390,no,0,0,0,0,0,
634,person,0.65,person_22,749,270,781,391,no,0,0,0,0,0,
635,car,0.73,car_48,1136,303,1197,360,no,0,0,0,0,0,
635,car,0.82,car_52,1647,326,1918,552,no,0,0,0,0,0,
635,car,0.41,car_53,989,304,1054,337,no,0,0,0,0,0,
635,person,0.70,person_16,786,278,826,389,no,0,0,0,0,0,
